env/path/root,env/path/name,env/path/client,env/path/param_csv,model/model,model/conv_type,model/pool_type,model/eblock,model/elayer,model/dblock,model/depth,model/width,model/width_scaling,model/kernel_size,model/strides,model/bneck,model/branches,model/atrous_rate,model/order,model/norm,model/activ,model/attn_msk,model/embed,model/log_loss,model/gamma,model/loss_weights/ctr,model/loss_weights/euc,model/loss_weights/ned,model/loss_weights/cls_anc,model/loss_weights/cls_unk,model/num_params,train/xs/dat,train/ys/lbl/head,train/ys/lbl/n_classes,train/ys/lbl/loss,train/ys/lbl/metric,train/trainer/seed,train/trainer/n_folds,train/trainer/batch_size,train/trainer/iters,train/trainer/steps,train/trainer/valid_freq,train/trainer/lr,train/trainer/lr_alpha,train/trainer/lr_decay,train/trainer/contrastive_scale,train/trainer/callbacks,train/trainer/log_dir,train/trainer/train_time,history/fold/0/epoch,history/fold/0/loss,history/fold/0/cls_anc_loss,history/fold/0/cls_unk_loss,history/fold/0/ctr_loss,history/fold/0/euc_loss,history/fold/0/ned_loss,history/fold/0/cls_anc_binary_accuracy,history/fold/0/cls_unk_binary_accuracy,history/fold/0/val_loss,history/fold/0/val_cls_anc_loss,history/fold/0/val_cls_unk_loss,history/fold/0/val_ctr_loss,history/fold/0/val_euc_loss,history/fold/0/val_ned_loss,history/fold/0/val_cls_anc_binary_accuracy,history/fold/0/val_cls_unk_binary_accuracy,history/fold/0/lr,history/fold/avg/best/epoch,history/fold/avg/best/loss,history/fold/avg/best/cls_anc_loss,history/fold/avg/best/cls_unk_loss,history/fold/avg/best/ctr_loss,history/fold/avg/best/euc_loss,history/fold/avg/best/ned_loss,history/fold/avg/best/cls_anc_binary_accuracy,history/fold/avg/best/cls_unk_binary_accuracy,history/fold/avg/best/val_loss,history/fold/avg/best/val_cls_anc_loss,history/fold/avg/best/val_cls_unk_loss,history/fold/avg/best/val_ctr_loss,history/fold/avg/best/val_euc_loss,history/fold/avg/best/val_ned_loss,history/fold/avg/best/val_cls_anc_binary_accuracy,history/fold/avg/best/val_cls_unk_binary_accuracy,history/fold/avg/best/lr,train_eval/fold/0/loss,train_eval/fold/0/cls_anc_loss,train_eval/fold/0/cls_unk_loss,train_eval/fold/0/ctr_loss,train_eval/fold/0/euc_loss,train_eval/fold/0/ned_loss,train_eval/fold/0/cls_anc_binary_accuracy,train_eval/fold/0/cls_unk_binary_accuracy,train_eval/fold/avg/last/loss,train_eval/fold/avg/last/cls_anc_loss,train_eval/fold/avg/last/cls_unk_loss,train_eval/fold/avg/last/ctr_loss,train_eval/fold/avg/last/euc_loss,train_eval/fold/avg/last/ned_loss,train_eval/fold/avg/last/cls_anc_binary_accuracy,train_eval/fold/avg/last/cls_unk_binary_accuracy,valid_eval/fold/0/loss,valid_eval/fold/0/cls_anc_loss,valid_eval/fold/0/cls_unk_loss,valid_eval/fold/0/ctr_loss,valid_eval/fold/0/euc_loss,valid_eval/fold/0/ned_loss,valid_eval/fold/0/cls_anc_binary_accuracy,valid_eval/fold/0/cls_unk_binary_accuracy,valid_eval/fold/avg/last/loss,valid_eval/fold/avg/last/cls_anc_loss,valid_eval/fold/avg/last/cls_unk_loss,valid_eval/fold/avg/last/ctr_loss,valid_eval/fold/avg/last/euc_loss,valid_eval/fold/avg/last/ned_loss,valid_eval/fold/avg/last/cls_anc_binary_accuracy,valid_eval/fold/avg/last/cls_unk_binary_accuracy
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_16-03-28_PST_hyper.csv,ae,conv,conv,conv,1,conv,6,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,6,rnc,bnorm,leaky,softmax,32,True,2,0,0,0,1,1,"186,305",,encoder_classifier,1,sce,dice,0,1,3,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_16-03-28_PST/5,0 days 00:21:01,14,1.0417413711547852,0.5917140245437622,0.45002731680870056,10.195924758911133,6.116866588592529,7.2710418701171875,0.8399999737739563,0.8199999928474426,0.8219091892242432,0.4223353862762451,0.3995734453201294,9.150532722473145,9.096484184265137,7.41665506362915,0.8199999928474426,0.8799999952316284,8.852928294800222e-05,14.0,1.0417413711547852,0.5917140245437622,0.45002731680870056,10.195924758911133,6.116866588592529,7.2710418701171875,0.8399999737739563,0.8199999928474426,0.8219091892242432,0.4223353862762451,0.3995734453201294,9.150532722473145,9.096484184265137,7.41665506362915,0.8199999928474426,0.8799999952316284,8.852928294800222e-05,0.48721843957901,0.243609219789505,0.243609219789505,2.0562651566060079e-22,2.0775699151847027e-24,2.0519207684528303e-25,0.9617248177528381,0.9617248177528381,0.48721843957901,0.243609219789505,0.243609219789505,2.0562651566060079e-22,2.0775699151847027e-24,2.0519207684528303e-25,0.9617248177528381,0.9617248177528381,0.724754273891449,0.3623771369457245,0.3623771369457245,1.9672556456416416e-22,0.0,0.0,0.8684604167938232,0.8684604167938232,0.724754273891449,0.3623771369457245,0.3623771369457245,1.9672556456416416e-22,0.0,0.0,0.8684604167938232,0.8684604167938232
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_16-03-28_PST_hyper.csv,ae,conv,conv,conv,1,conv,6,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,6,rnc,bnorm,leaky,softmax,32,True,2,1,0,0,1,1,"186,305",,encoder_classifier,1,sce,dice,0,1,3,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_16-03-28_PST/0,0 days 00:21:54,6,9.46854305267334,0.6697006821632385,0.6484745740890503,8.150365829467773,3.5684633255004883,5.57889461517334,0.6600000262260437,0.6299999952316284,9.349924087524414,0.5574809908866882,0.5601403117179871,8.232300758361816,4.894009590148926,3.4867005348205566,0.8500000238418579,0.8199999928474426,9.999999747378752e-05,6.0,9.46854305267334,0.6697006821632385,0.6484745740890503,8.150365829467773,3.5684633255004883,5.57889461517334,0.6600000262260437,0.6299999952316284,9.349924087524414,0.5574809908866882,0.5601403117179871,8.232300758361816,4.894009590148926,3.4867005348205566,0.8500000238418579,0.8199999928474426,9.999999747378752e-05,0.48711055517196655,0.24355527758598328,0.24355527758598328,1.9506003306864018e-22,1.1798545275257413e-23,6.155763661213172e-25,0.9593023061752319,0.9593023061752319,0.48711055517196655,0.24355527758598328,0.24355527758598328,1.9506003306864018e-22,1.1798545275257413e-23,6.155763661213172e-25,0.9593023061752319,0.9593023061752319,0.7057936787605286,0.3528968393802643,0.3528968393802643,1.9465328376413374e-22,0.0,0.0,0.8819133043289185,0.8819133043289185,0.7057936787605286,0.3528968393802643,0.3528968393802643,1.9465328376413374e-22,0.0,0.0,0.8819133043289185,0.8819133043289185
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_16-03-28_PST_hyper.csv,ae,conv,conv,conv,1,conv,6,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,6,rnc,bnorm,leaky,softmax,32,True,2,0,0,0,1,1,"186,305",,encoder_classifier,1,sce,dice,0,1,5,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_16-03-28_PST/6,0 days 00:33:49,17,0.7779091596603394,0.5059580206871033,0.27195096015930176,9.054642677307129,10.385363578796387,10.39185905456543,0.9900000095367432,0.9075000286102295,0.7218818068504333,0.32304248213768005,0.3988391160964966,9.827966690063477,9.950778007507324,9.658902168273926,0.8899999856948853,0.8374999761581421,8.079828694462776e-05,17.0,0.7779091596603394,0.5059580206871033,0.27195096015930176,9.054642677307129,10.385363578796387,10.39185905456543,0.9900000095367432,0.9075000286102295,0.7218818068504333,0.32304248213768005,0.3988391160964966,9.827966690063477,9.950778007507324,9.658902168273926,0.8899999856948853,0.8374999761581421,8.079828694462776e-05,0.26878687739372253,0.13439343869686127,0.13439343869686127,1.8573209996320001e-22,0.0,0.0,0.979651153087616,0.979651153087616,0.26878687739372253,0.13439343869686127,0.13439343869686127,1.8573209996320001e-22,0.0,0.0,0.979651153087616,0.979651153087616,0.6870695352554321,0.34353476762771606,0.34353476762771606,1.8969760907043741e-22,0.0,0.0,0.853512704372406,0.853512704372406,0.6870695352554321,0.34353476762771606,0.34353476762771606,1.8969760907043741e-22,0.0,0.0,0.853512704372406,0.853512704372406
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_16-03-28_PST_hyper.csv,ae,conv,conv,conv,1,conv,6,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,6,rnc,bnorm,leaky,softmax,32,True,2,1,0,0,1,1,"186,305",,encoder_classifier,1,sce,dice,0,1,5,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_16-03-28_PST/1,0 days 00:34:37,18,10.487914085388184,0.5135536193847656,0.23055948317050934,9.74380111694336,10.013396263122559,10.208465576171875,0.9700000286102295,0.9350000023841858,9.807868003845215,0.4047742486000061,0.37594568729400635,9.027151107788086,11.035140037536621,11.035140037536621,0.8399999737739563,0.8450000286102295,7.837433804525062e-05,18.0,10.487914085388184,0.5135536193847656,0.23055948317050934,9.74380111694336,10.013396263122559,10.208465576171875,0.9700000286102295,0.9350000023841858,9.807868003845215,0.4047742486000061,0.37594568729400635,9.027151107788086,11.035140037536621,11.035140037536621,0.8399999737739563,0.8450000286102295,7.837433804525062e-05,0.22325927019119263,0.11162963509559631,0.11162963509559631,1.8759286506643534e-22,5.418354236382937e-25,1.0259603472485602e-24,0.9888566136360168,0.9888566136360168,0.22325927019119263,0.11162963509559631,0.11162963509559631,1.8759286506643534e-22,5.418354236382937e-25,1.0259603472485602e-24,0.9888566136360168,0.9888566136360168,0.6341016888618469,0.31705084443092346,0.31705084443092346,1.8455029797475755e-22,0.0,0.0,0.8624812960624695,0.8624812960624695,0.6341016888618469,0.31705084443092346,0.31705084443092346,1.8455029797475755e-22,0.0,0.0,0.8624812960624695,0.8624812960624695
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_16-03-28_PST_hyper.csv,ae,conv,conv,conv,1,conv,6,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,6,rnc,bnorm,leaky,softmax,32,True,2,1,0,0,1,1,"186,305",,encoder_classifier,1,sce,dice,0,1,7,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_16-03-28_PST/2,0 days 00:48:17,6,11.108614921569824,0.641207218170166,0.37324994802474976,10.094158172607422,9.843551635742188,9.843551635742188,0.5600000023841858,0.8916666507720947,9.70634937286377,0.4357564151287079,0.4574671983718872,8.813126564025879,11.225101470947266,11.099336624145508,0.8100000023841858,0.7850000262260437,9.999999747378752e-05,6.0,11.108614921569824,0.641207218170166,0.37324994802474976,10.094158172607422,9.843551635742188,9.843551635742188,0.5600000023841858,0.8916666507720947,9.70634937286377,0.4357564151287079,0.4574671983718872,8.813126564025879,11.225101470947266,11.099336624145508,0.8100000023841858,0.7850000262260437,9.999999747378752e-05,0.13350188732147217,0.06675094366073608,0.06675094366073608,1.6908429496377787e-22,5.193925675430275e-24,1.0259603472485602e-24,0.9956395626068115,0.9956395626068115,0.13350188732147217,0.06675094366073608,0.06675094366073608,1.6908429496377787e-22,5.193925675430275e-24,1.0259603472485602e-24,0.9956395626068115,0.9956395626068115,0.7203088998794556,0.3601544499397278,0.3601544499397278,1.8981879072725384e-22,0.0,0.0,0.853512704372406,0.853512704372406,0.7203088998794556,0.3601544499397278,0.3601544499397278,1.8981879072725384e-22,0.0,0.0,0.853512704372406,0.853512704372406
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_16-03-28_PST_hyper.csv,ae,conv,conv,conv,1,conv,6,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,6,rnc,bnorm,leaky,softmax,32,True,2,0,0,0,1,1,"186,305",,encoder_classifier,1,sce,dice,0,1,7,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_16-03-28_PST/7,0 days 00:48:16,19,0.5795254707336426,0.4378478527069092,0.14167755842208862,9.895285606384277,10.05078411102295,10.05078411102295,1.0,0.9766666889190674,0.6849583387374878,0.3145805895328522,0.3703778088092804,9.829605102539062,10.188939094543457,10.188939094543457,0.8700000047683716,0.8483333587646484,7.602310506626964e-05,19.0,0.5795254707336426,0.4378478527069092,0.14167755842208862,9.895285606384277,10.05078411102295,10.05078411102295,1.0,0.9766666889190674,0.6849583387374878,0.3145805895328522,0.3703778088092804,9.829605102539062,10.188939094543457,10.188939094543457,0.8700000047683716,0.8483333587646484,7.602310506626964e-05,0.12605829536914825,0.06302914768457413,0.06302914768457413,1.642145871760889e-22,6.136526499178452e-24,0.0,0.998062014579773,0.998062014579773,0.12605829536914825,0.06302914768457413,0.06302914768457413,1.642145871760889e-22,6.136526499178452e-24,0.0,0.998062014579773,0.998062014579773,0.6616986393928528,0.3308493196964264,0.3308493196964264,1.744807094006648e-22,0.0,0.0,0.8565022349357605,0.8565022349357605,0.6616986393928528,0.3308493196964264,0.3308493196964264,1.744807094006648e-22,0.0,0.0,0.8565022349357605,0.8565022349357605
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_16-03-28_PST_hyper.csv,ae,conv,conv,conv,1,conv,6,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,6,rnc,bnorm,leaky,softmax,32,True,2,0,0,0,1,1,"186,305",,encoder_classifier,1,sce,dice,0,1,9,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_16-03-28_PST/8,0 days 01:00:39,17,0.5936970710754395,0.4506262540817261,0.14307068288326263,10.179336547851562,9.791740417480469,9.791740417480469,1.0,0.9750000238418579,0.7161821126937866,0.28852030634880066,0.4276619255542755,9.495776176452637,10.51705551147461,10.51705551147461,0.8600000143051147,0.824999988079071,8.079828694462776e-05,17.0,0.5936970710754395,0.4506262540817261,0.14307068288326263,10.179336547851562,9.791740417480469,9.791740417480469,1.0,0.9750000238418579,0.7161821126937866,0.28852030634880066,0.4276619255542755,9.495776176452637,10.51705551147461,10.51705551147461,0.8600000143051147,0.824999988079071,8.079828694462776e-05,0.12038521468639374,0.06019260734319687,0.06019260734319687,1.664518598121681e-22,9.864451291032909e-23,3.385669520629179e-24,0.9985465407371521,0.9985465407371521,0.12038521468639374,0.06019260734319687,0.06019260734319687,1.664518598121681e-22,9.864451291032909e-23,3.385669520629179e-24,0.9985465407371521,0.9985465407371521,0.6646159887313843,0.33230799436569214,0.33230799436569214,1.8199642074753332e-22,0.0,0.0,0.865470826625824,0.865470826625824,0.6646159887313843,0.33230799436569214,0.33230799436569214,1.8199642074753332e-22,0.0,0.0,0.865470826625824,0.865470826625824
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_16-03-28_PST_hyper.csv,ae,conv,conv,conv,1,conv,6,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,6,rnc,bnorm,leaky,softmax,32,True,2,1,0,0,1,1,"186,305",,encoder_classifier,1,sce,dice,0,1,11,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_16-03-28_PST/4,0 days 01:10:38,18,10.601041793823242,0.43407315015792847,0.0904768705368042,10.076493263244629,9.864274978637695,9.864274978637695,1.0,0.9950000047683716,9.599534034729004,0.3717769682407379,0.425523579120636,8.802231788635254,11.29417896270752,11.29417896270752,0.8399999737739563,0.8309999704360962,7.837433804525062e-05,18.0,10.601041793823242,0.43407315015792847,0.0904768705368042,10.076493263244629,9.864274978637695,9.864274978637695,1.0,0.9950000047683716,9.599534034729004,0.3717769682407379,0.425523579120636,8.802231788635254,11.29417896270752,11.29417896270752,0.8399999737739563,0.8309999704360962,7.837433804525062e-05,0.09052074700593948,0.04526037350296974,0.04526037350296974,1.6100025035546468e-22,2.237989552869872e-22,2.7700933517230878e-24,0.9990310072898865,0.9990310072898865,0.09052074700593948,0.04526037350296974,0.04526037350296974,1.6100025035546468e-22,2.237989552869872e-22,2.7700933517230878e-24,0.9990310072898865,0.9990310072898865,0.6869634389877319,0.34348171949386597,0.34348171949386597,1.765653469179146e-22,0.0,0.0,0.865470826625824,0.865470826625824,0.6869634389877319,0.34348171949386597,0.34348171949386597,1.765653469179146e-22,0.0,0.0,0.865470826625824,0.865470826625824
