env/path/root,env/path/name,env/path/client,env/path/param_csv,model/model,model/conv_type,model/pool_type,model/eblock,model/elayer,model/dblock,model/depth,model/width,model/width_scaling,model/kernel_size,model/strides,model/bneck,model/branches,model/order,model/norm,model/activ,model/attn_msk,model/embed,model/log_loss,model/gamma,model/loss_weights/ctr,model/loss_weights/euc,model/loss_weights/ned,model/loss_weights/cls_anc,model/loss_weights/cls_unk,model/num_params,train/xs/dat,train/ys/lbl/head,train/ys/lbl/n_classes,train/ys/lbl/loss,train/ys/lbl/metric,train/trainer/seed,train/trainer/n_folds,train/trainer/batch_size,train/trainer/iters,train/trainer/steps,train/trainer/valid_freq,train/trainer/lr,train/trainer/lr_alpha,train/trainer/lr_decay,train/trainer/contrastive_scale,train/trainer/callbacks,train/trainer/log_dir,train/trainer/train_time,history/fold/0/epoch,history/fold/0/loss,history/fold/0/cls_anc_loss,history/fold/0/cls_unk_loss,history/fold/0/ctr_loss,history/fold/0/euc_loss,history/fold/0/ned_loss,history/fold/0/cls_anc_binary_accuracy,history/fold/0/cls_unk_binary_accuracy,history/fold/0/val_loss,history/fold/0/val_cls_anc_loss,history/fold/0/val_cls_unk_loss,history/fold/0/val_ctr_loss,history/fold/0/val_euc_loss,history/fold/0/val_ned_loss,history/fold/0/val_cls_anc_binary_accuracy,history/fold/0/val_cls_unk_binary_accuracy,history/fold/0/lr,history/fold/avg/best/epoch,history/fold/avg/best/loss,history/fold/avg/best/cls_anc_loss,history/fold/avg/best/cls_unk_loss,history/fold/avg/best/ctr_loss,history/fold/avg/best/euc_loss,history/fold/avg/best/ned_loss,history/fold/avg/best/cls_anc_binary_accuracy,history/fold/avg/best/cls_unk_binary_accuracy,history/fold/avg/best/val_loss,history/fold/avg/best/val_cls_anc_loss,history/fold/avg/best/val_cls_unk_loss,history/fold/avg/best/val_ctr_loss,history/fold/avg/best/val_euc_loss,history/fold/avg/best/val_ned_loss,history/fold/avg/best/val_cls_anc_binary_accuracy,history/fold/avg/best/val_cls_unk_binary_accuracy,history/fold/avg/best/lr,train_eval/fold/0/loss,train_eval/fold/0/cls_anc_loss,train_eval/fold/0/cls_unk_loss,train_eval/fold/0/ctr_loss,train_eval/fold/0/euc_loss,train_eval/fold/0/ned_loss,train_eval/fold/0/cls_anc_binary_accuracy,train_eval/fold/0/cls_unk_binary_accuracy,train_eval/fold/avg/last/loss,train_eval/fold/avg/last/cls_anc_loss,train_eval/fold/avg/last/cls_unk_loss,train_eval/fold/avg/last/ctr_loss,train_eval/fold/avg/last/euc_loss,train_eval/fold/avg/last/ned_loss,train_eval/fold/avg/last/cls_anc_binary_accuracy,train_eval/fold/avg/last/cls_unk_binary_accuracy,valid_eval/fold/0/loss,valid_eval/fold/0/cls_anc_loss,valid_eval/fold/0/cls_unk_loss,valid_eval/fold/0/ctr_loss,valid_eval/fold/0/euc_loss,valid_eval/fold/0/ned_loss,valid_eval/fold/0/cls_anc_binary_accuracy,valid_eval/fold/0/cls_unk_binary_accuracy,valid_eval/fold/avg/last/loss,valid_eval/fold/avg/last/cls_anc_loss,valid_eval/fold/avg/last/cls_unk_loss,valid_eval/fold/avg/last/ctr_loss,valid_eval/fold/avg/last/euc_loss,valid_eval/fold/avg/last/ned_loss,valid_eval/fold/avg/last/cls_anc_binary_accuracy,valid_eval/fold/avg/last/cls_unk_binary_accuracy
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_12-32-16_PST_hyper.csv,ae,conv,conv,aspp,1,conv,6,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,rnc,bnorm,leaky,softmax,32,False,3,1,0,0,1,1,"186,305",,encoder_classifier,1,sce,dice,0,1,9,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_12-32-16_PST/10,0 days 01:00:21,17,1.119551658630371,0.45148685574531555,0.14056514203548431,0.5274999737739563,11586.794921875,541.2351684570312,0.9900000095367432,0.9800000190734863,1.2232041358947754,0.29676353931427,0.433941125869751,0.4924999475479126,53580.7890625,385.11077880859375,0.8899999856948853,0.8387500047683716,8.079828694462776e-05,17.0,1.119551658630371,0.45148685574531555,0.14056514203548431,0.5274999737739563,11586.794921875,541.2351684570312,0.9900000095367432,0.9800000190734863,1.2232041358947754,0.29676353931427,0.433941125869751,0.4924999475479126,53580.7890625,385.11077880859375,0.8899999856948853,0.8387500047683716,8.079828694462776e-05,0.12144351750612259,0.060721758753061295,0.060721758753061295,0.0,0.0,0.0,0.998062014579773,0.998062014579773,0.12144351750612259,0.060721758753061295,0.060721758753061295,0.0,0.0,0.0,0.998062014579773,0.998062014579773,0.6901451945304871,0.34507259726524353,0.34507259726524353,0.0,0.0,0.0,0.8669655919075012,0.8669655919075012,0.6901451945304871,0.34507259726524353,0.34507259726524353,0.0,0.0,0.0,0.8669655919075012,0.8669655919075012
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_12-32-16_PST_hyper.csv,ae,conv,conv,conv,1,conv,6,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,rnc,bnorm,leaky,softmax,32,True,2,1,0,0,1,1,"186,305",,encoder_classifier,1,sce,dice,0,1,9,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_12-32-16_PST/5,0 days 01:00:14,2,10.6990327835083,0.666979193687439,0.569165050983429,9.46288776397705,10.139570236206055,9.151803016662598,0.5899999737739563,0.7287499904632568,9.851966857910156,0.5571752190589905,0.5910836458206177,8.703707695007324,11.371891021728516,10.393603324890137,0.75,0.6974999904632568,9.999999747378752e-05,2.0,10.6990327835083,0.666979193687439,0.569165050983429,9.46288776397705,10.139570236206055,9.151803016662598,0.5899999737739563,0.7287499904632568,9.851966857910156,0.5571752190589905,0.5910836458206177,8.703707695007324,11.371891021728516,10.393603324890137,0.75,0.6974999904632568,9.999999747378752e-05,0.10895383358001709,0.054476916790008545,0.054476916790008545,1.6074725950771668e-22,1.1622210408252455e-23,3.385669520629179e-24,0.9975775480270386,0.9975775480270386,0.10895383358001709,0.054476916790008545,0.054476916790008545,1.6074725950771668e-22,1.1622210408252455e-23,3.385669520629179e-24,0.9975775480270386,0.9975775480270386,0.6540989279747009,0.32704946398735046,0.32704946398735046,1.75514369621994e-22,0.0,0.0,0.8863976001739502,0.8863976001739502,0.6540989279747009,0.32704946398735046,0.32704946398735046,1.75514369621994e-22,0.0,0.0,0.8863976001739502,0.8863976001739502
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_12-32-16_PST_hyper.csv,ae,conv,conv,aspp,1,conv,6,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,rnc,bnorm,leaky,softmax,32,False,4,1,0,0,1,1,"186,305",,encoder_classifier,1,sce,dice,0,1,9,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_12-32-16_PST/11,0 days 01:00:35,17,1.1219571828842163,0.4487902522087097,0.14566677808761597,0.5274999737739563,341935.8125,5683.74560546875,1.0,0.9737499952316284,1.2167750597000122,0.2933073341846466,0.4309678375720978,0.4924999475479126,4173337.5,4030.114990234375,0.8600000143051147,0.8262500166893005,8.079828694462776e-05,17.0,1.1219571828842163,0.4487902522087097,0.14566677808761597,0.5274999737739563,341935.8125,5683.74560546875,1.0,0.9737499952316284,1.2167750597000122,0.2933073341846466,0.4309678375720978,0.4924999475479126,4173337.5,4030.114990234375,0.8600000143051147,0.8262500166893005,8.079828694462776e-05,0.1129082590341568,0.0564541295170784,0.0564541295170784,0.0,0.0,0.0,0.9985465407371521,0.9985465407371521,0.1129082590341568,0.0564541295170784,0.0564541295170784,0.0,0.0,0.0,0.9985465407371521,0.9985465407371521,0.7083114385604858,0.3541557192802429,0.3541557192802429,0.0,0.0,0.0,0.8565022349357605,0.8565022349357605,0.7083114385604858,0.3541557192802429,0.3541557192802429,0.0,0.0,0.0,0.8565022349357605,0.8565022349357605
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_12-32-16_PST_hyper.csv,ae,conv,conv,conv,1,conv,6,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,rnc,bnorm,leaky,softmax,32,False,1,1,0,0,1,1,"186,305",,encoder_classifier,1,sce,dice,0,1,9,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_12-32-16_PST/0,0 days 01:01:13,11,1.2439773082733154,0.5529592633247375,0.1960182636976242,0.4950000047683716,9.059381484985352,3.613896131515503,0.9599999785423279,0.9737499952316284,1.2705107927322388,0.37064269185066223,0.41236796975135803,0.48750001192092896,16.434267044067383,3.7694363594055176,0.8399999737739563,0.8399999737739563,9.699999645818025e-05,11.0,1.2439773082733154,0.5529592633247375,0.1960182636976242,0.4950000047683716,9.059381484985352,3.613896131515503,0.9599999785423279,0.9737499952316284,1.2705107927322388,0.37064269185066223,0.41236796975135803,0.48750001192092896,16.434267044067383,3.7694363594055176,0.8399999737739563,0.8399999737739563,9.699999645818025e-05,0.10344026982784271,0.051720134913921356,0.051720134913921356,2.6837921296397286e-15,4.709976003172045e-17,2.2376588837041535e-17,0.9990310072898865,0.9990310072898865,0.10344026982784271,0.051720134913921356,0.051720134913921356,2.6837921296397286e-15,4.709976003172045e-17,2.2376588837041535e-17,0.9990310072898865,0.9990310072898865,0.6602054834365845,0.33010274171829224,0.33010274171829224,2.7041357434504087e-15,0.0,0.0,0.8699551820755005,0.8699551820755005,0.6602054834365845,0.33010274171829224,0.33010274171829224,2.7041357434504087e-15,0.0,0.0,0.8699551820755005,0.8699551820755005
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_12-32-16_PST_hyper.csv,ae,conv,conv,conv,1,conv,6,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,rnc,bnorm,leaky,softmax,32,False,4,1,0,0,1,1,"186,305",,encoder_classifier,1,sce,dice,0,1,9,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_12-32-16_PST/3,0 days 01:01:05,17,1.1212050914764404,0.4513252377510071,0.1423799991607666,0.5274999737739563,338218.875,5578.17626953125,1.0,0.9762499928474426,1.2117198705673218,0.2779020071029663,0.44131794571876526,0.4924999475479126,4585387.5,4531.0048828125,0.8899999856948853,0.831250011920929,8.079828694462776e-05,17.0,1.1212050914764404,0.4513252377510071,0.1423799991607666,0.5274999737739563,338218.875,5578.17626953125,1.0,0.9762499928474426,1.2117198705673218,0.2779020071029663,0.44131794571876526,0.4924999475479126,4585387.5,4531.0048828125,0.8899999856948853,0.831250011920929,8.079828694462776e-05,0.10127720236778259,0.050638601183891296,0.050638601183891296,0.0,0.0,0.0,0.9985465407371521,0.9985465407371521,0.10127720236778259,0.050638601183891296,0.050638601183891296,0.0,0.0,0.0,0.9985465407371521,0.9985465407371521,0.6206203699111938,0.3103101849555969,0.3103101849555969,0.0,0.0,0.0,0.8804185390472412,0.8804185390472412,0.6206203699111938,0.3103101849555969,0.3103101849555969,0.0,0.0,0.0,0.8804185390472412,0.8804185390472412
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_12-32-16_PST_hyper.csv,ae,conv,conv,conv,1,conv,6,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,rnc,bnorm,leaky,softmax,32,True,3,1,0,0,1,1,"186,305",,encoder_classifier,1,sce,dice,0,1,9,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_12-32-16_PST/6,0 days 01:01:08,2,10.73902702331543,0.6681997179985046,0.5727460384368896,9.498083114624023,10.13420295715332,9.720782279968262,0.5899999737739563,0.7287499904632568,9.907957077026367,0.5771710276603699,0.6071330904960632,8.723654747009277,11.371891021728516,9.69428539276123,0.6299999952316284,0.65625,9.999999747378752e-05,2.0,10.73902702331543,0.6681997179985046,0.5727460384368896,9.498083114624023,10.13420295715332,9.720782279968262,0.5899999737739563,0.7287499904632568,9.907957077026367,0.5771710276603699,0.6071330904960632,8.723654747009277,11.371891021728516,9.69428539276123,0.6299999952316284,0.65625,9.999999747378752e-05,0.10626821964979172,0.05313410982489586,0.05313410982489586,1.8600769829106677e-29,1.6417285273256536e-28,6.641817677626277e-30,0.998062014579773,0.998062014579773,0.10626821964979172,0.05313410982489586,0.05313410982489586,1.8600769829106677e-29,1.6417285273256536e-28,6.641817677626277e-30,0.998062014579773,0.998062014579773,0.6533845663070679,0.32669228315353394,0.32669228315353394,2.022462518488062e-29,0.0,0.0,0.8819133043289185,0.8819133043289185,0.6533845663070679,0.32669228315353394,0.32669228315353394,2.022462518488062e-29,0.0,0.0,0.8819133043289185,0.8819133043289185
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_12-32-16_PST_hyper.csv,ae,conv,conv,conv,1,conv,6,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,rnc,bnorm,leaky,softmax,32,True,1,1,0,0,1,1,"186,305",,encoder_classifier,1,sce,dice,0,1,9,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_12-32-16_PST/4,0 days 01:01:13,2,10.727469444274902,0.667888343334198,0.5650250911712646,9.494556427001953,10.139047622680664,9.433755874633789,0.5899999737739563,0.7287499904632568,9.883319854736328,0.5820213556289673,0.6026501059532166,8.698651313781738,11.371891021728516,9.209760665893555,0.6100000143051147,0.6399999856948853,9.999999747378752e-05,2.0,10.727469444274902,0.667888343334198,0.5650250911712646,9.494556427001953,10.139047622680664,9.433755874633789,0.5899999737739563,0.7287499904632568,9.883319854736328,0.5820213556289673,0.6026501059532166,8.698651313781738,11.371891021728516,9.209760665893555,0.6100000143051147,0.6399999856948853,9.999999747378752e-05,0.1008865013718605,0.05044325068593025,0.05044325068593025,1.743187029185772e-15,1.52722521931788e-17,1.460551153223656e-17,0.9985465407371521,0.9985465407371521,0.1008865013718605,0.05044325068593025,0.05044325068593025,1.743187029185772e-15,1.52722521931788e-17,1.460551153223656e-17,0.9985465407371521,0.9985465407371521,0.6345680356025696,0.3172840178012848,0.3172840178012848,1.866189130379542e-15,0.0,0.0,0.878923773765564,0.878923773765564,0.6345680356025696,0.3172840178012848,0.3172840178012848,1.866189130379542e-15,0.0,0.0,0.878923773765564,0.878923773765564
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_12-32-16_PST_hyper.csv,ae,conv,conv,aspp,1,conv,6,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,rnc,bnorm,leaky,softmax,32,False,1,1,0,0,1,1,"186,305",,encoder_classifier,1,sce,dice,0,1,9,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_12-32-16_PST/8,0 days 01:01:15,17,1.1243935823440552,0.4510820508003235,0.14581173658370972,0.5274999737739563,13.313281059265137,4.859902858734131,1.0,0.9737499952316284,1.2304459810256958,0.291368693113327,0.4465771019458771,0.4925000071525574,19.06304168701172,4.59235954284668,0.8500000238418579,0.8212500214576721,8.079828694462776e-05,17.0,1.1243935823440552,0.4510820508003235,0.14581173658370972,0.5274999737739563,13.313281059265137,4.859902858734131,1.0,0.9737499952316284,1.2304459810256958,0.291368693113327,0.4465771019458771,0.4925000071525574,19.06304168701172,4.59235954284668,0.8500000238418579,0.8212500214576721,8.079828694462776e-05,0.10500340163707733,0.052501700818538666,0.052501700818538666,2.659475719548189e-15,1.3676074852359726e-16,2.2376588837041535e-17,0.9985465407371521,0.9985465407371521,0.10500340163707733,0.052501700818538666,0.052501700818538666,2.659475719548189e-15,1.3676074852359726e-16,2.2376588837041535e-17,0.9985465407371521,0.9985465407371521,0.6033236980438232,0.3016618490219116,0.3016618490219116,2.8563350703360345e-15,0.0,0.0,0.8774290084838867,0.8774290084838867,0.6033236980438232,0.3016618490219116,0.3016618490219116,2.8563350703360345e-15,0.0,0.0,0.8774290084838867,0.8774290084838867
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_12-32-16_PST_hyper.csv,ae,conv,conv,aspp,1,conv,6,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,rnc,bnorm,leaky,softmax,32,True,2,1,0,0,1,1,"186,305",,encoder_classifier,1,sce,dice,0,1,9,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_12-32-16_PST/13,0 days 01:01:22,2,10.740246772766113,0.6685819029808044,0.5722699165344238,9.49939250946045,10.128600120544434,9.142084121704102,0.5899999737739563,0.7212499976158142,9.932860374450684,0.5907213687896729,0.6191850900650024,8.722956657409668,11.371891021728516,10.376228332519531,0.6399999856948853,0.6487500071525574,9.999999747378752e-05,2.0,10.740246772766113,0.6685819029808044,0.5722699165344238,9.49939250946045,10.128600120544434,9.142084121704102,0.5899999737739563,0.7212499976158142,9.932860374450684,0.5907213687896729,0.6191850900650024,8.722956657409668,11.371891021728516,10.376228332519531,0.6399999856948853,0.6487500071525574,9.999999747378752e-05,0.1041475310921669,0.05207376554608345,0.05207376554608345,1.6642170639292694e-22,1.6825196466723556e-22,2.1545169856017706e-24,0.9985465407371521,0.9985465407371521,0.1041475310921669,0.05207376554608345,0.05207376554608345,1.6642170639292694e-22,1.6825196466723556e-22,2.1545169856017706e-24,0.9985465407371521,0.9985465407371521,0.6305306553840637,0.31526532769203186,0.31526532769203186,1.748368075241688e-22,0.0,0.0,0.8804185390472412,0.8804185390472412,0.6305306553840637,0.31526532769203186,0.31526532769203186,1.748368075241688e-22,0.0,0.0,0.8804185390472412,0.8804185390472412
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_12-32-16_PST_hyper.csv,ae,conv,conv,conv,1,conv,6,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,rnc,bnorm,leaky,softmax,32,False,3,1,0,0,1,1,"186,305",,encoder_classifier,1,sce,dice,0,1,9,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_12-32-16_PST/2,0 days 01:01:25,11,1.2483246326446533,0.554989218711853,0.19833531975746155,0.4950000047683716,3040.0283203125,191.09246826171875,0.9800000190734863,0.9775000214576721,1.2305291891098022,0.35676810145378113,0.38626110553741455,0.4874999523162842,39768.75,244.66062927246094,0.8500000238418579,0.8512499928474426,9.699999645818025e-05,11.0,1.2483246326446533,0.554989218711853,0.19833531975746155,0.4950000047683716,3040.0283203125,191.09246826171875,0.9800000190734863,0.9775000214576721,1.2305291891098022,0.35676810145378113,0.38626110553741455,0.4874999523162842,39768.75,244.66062927246094,0.8500000238418579,0.8512499928474426,9.699999645818025e-05,0.10468539595603943,0.052342697978019714,0.052342697978019714,0.0,0.0,0.0,0.9985465407371521,0.9985465407371521,0.10468539595603943,0.052342697978019714,0.052342697978019714,0.0,0.0,0.0,0.9985465407371521,0.9985465407371521,0.625997006893158,0.312998503446579,0.312998503446579,0.0,0.0,0.0,0.8804185390472412,0.8804185390472412,0.625997006893158,0.312998503446579,0.312998503446579,0.0,0.0,0.0,0.8804185390472412,0.8804185390472412
